2023-05-30 01:05:40,695 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate(registerRepositoriesIn:138) - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2023-05-30 01:05:40,711 [main] DEBUG org.springframework.data.repository.config.RepositoryConfigurationDelegate(registerRepositoriesIn:148) - Scanning for Redis repositories in packages com.cuping.cupingbe.global.redis.config.
2023-05-30 01:05:40,724 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate(registerRepositoriesIn:208) - Finished Spring Data repository scanning in 10 ms. Found 0 Redis repository interfaces.
2023-05-30 01:05:40,966 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate(multipleStoresDetected:291) - Multiple Spring Data modules found, entering strict repository configuration mode
2023-05-30 01:05:40,967 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate(registerRepositoriesIn:138) - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-05-30 01:05:40,971 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.AutoConfigurationPackages'
2023-05-30 01:05:40,978 [main] DEBUG org.springframework.boot.autoconfigure.AutoConfigurationPackages(get:213) - @EnableAutoConfiguration was declared on a class in the package 'com.cuping.cupingbe'. Automatic @Repository and @Entity scanning is enabled.
2023-05-30 01:05:40,978 [main] DEBUG org.springframework.data.repository.config.RepositoryConfigurationDelegate(registerRepositoriesIn:148) - Scanning for JPA repositories in packages com.cuping.cupingbe.
2023-05-30 01:05:41,003 [main] DEBUG org.springframework.data.repository.config.RepositoryComponentProvider(scanCandidateComponents:441) - Identified candidate component class: file [C:\Users\kimcl\OneDrive\πŸ≈¡ »≠∏È\cuping-be\build\classes\java\main\com\cuping\cupingbe\repository\BeanRepository.class]
2023-05-30 01:05:41,003 [main] DEBUG org.springframework.data.repository.config.RepositoryComponentProvider(scanCandidateComponents:441) - Identified candidate component class: file [C:\Users\kimcl\OneDrive\πŸ≈¡ »≠∏È\cuping-be\build\classes\java\main\com\cuping\cupingbe\repository\CafeRepository.class]
2023-05-30 01:05:41,003 [main] DEBUG org.springframework.data.repository.config.RepositoryComponentProvider(scanCandidateComponents:441) - Identified candidate component class: file [C:\Users\kimcl\OneDrive\πŸ≈¡ »≠∏È\cuping-be\build\classes\java\main\com\cuping\cupingbe\repository\UserRepository.class]
2023-05-30 01:05:41,180 [main] DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider(scanCandidateComponents:441) - Identified candidate component class: file [C:\Users\kimcl\OneDrive\πŸ≈¡ »≠∏È\cuping-be\build\classes\java\main\com\cuping\cupingbe\global\security\UserDetailsImpl.class]
2023-05-30 01:05:41,180 [main] DEBUG org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider(scanCandidateComponents:441) - Identified candidate component class: file [C:\Users\kimcl\OneDrive\πŸ≈¡ »≠∏È\cuping-be\build\classes\java\main\com\cuping\cupingbe\global\security\UserDetailsServiceImpl.class]
2023-05-30 01:05:41,195 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate(registerRepositoriesIn:208) - Finished Spring Data repository scanning in 216 ms. Found 3 JPA repository interfaces.
2023-05-30 01:05:41,206 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate(multipleStoresDetected:291) - Multiple Spring Data modules found, entering strict repository configuration mode
2023-05-30 01:05:41,206 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate(registerRepositoriesIn:138) - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2023-05-30 01:05:41,206 [main] DEBUG org.springframework.data.repository.config.RepositoryConfigurationDelegate(registerRepositoriesIn:148) - Scanning for Redis repositories in packages com.cuping.cupingbe.
2023-05-30 01:05:41,229 [main] DEBUG org.springframework.data.repository.config.RepositoryComponentProvider(scanCandidateComponents:441) - Identified candidate component class: file [C:\Users\kimcl\OneDrive\πŸ≈¡ »≠∏È\cuping-be\build\classes\java\main\com\cuping\cupingbe\repository\BeanRepository.class]
2023-05-30 01:05:41,229 [main] DEBUG org.springframework.data.repository.config.RepositoryComponentProvider(scanCandidateComponents:441) - Identified candidate component class: file [C:\Users\kimcl\OneDrive\πŸ≈¡ »≠∏È\cuping-be\build\classes\java\main\com\cuping\cupingbe\repository\CafeRepository.class]
2023-05-30 01:05:41,230 [main] DEBUG org.springframework.data.repository.config.RepositoryComponentProvider(scanCandidateComponents:441) - Identified candidate component class: file [C:\Users\kimcl\OneDrive\πŸ≈¡ »≠∏È\cuping-be\build\classes\java\main\com\cuping\cupingbe\repository\UserRepository.class]
2023-05-30 01:05:41,231 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport(isStrictRepositoryCandidate:320) - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.cuping.cupingbe.repository.BeanRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2023-05-30 01:05:41,231 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport(isStrictRepositoryCandidate:320) - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.cuping.cupingbe.repository.CafeRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2023-05-30 01:05:41,231 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport(isStrictRepositoryCandidate:320) - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.cuping.cupingbe.repository.UserRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
